"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"a8f21c31-3fb5-4b1d-ae76-2ec34cfcbfae","ar-city","2016-02-18T21:53:32","2016","mar-del-plata","contracts","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://appsvr.mardelplata.gob.ar/consultas/appcontainer/appcontainer.asp?app=ORDENESCOMPRA",,"https://creativecommons.org/licenses/by/3.0/deed.es",,"Purchase Orders","Government of MGP / Open Data","Yes","Yes","Submission is correct","Data is easy to consult and view, however it's not in bulk or machine readable.","Yes","No","Agustina De Luca","Paula Alzualde","75"
"f2ea901e-4155-4f06-b99a-1d5973d24981","ar-city","2016-02-18T22:01:09","2016","mar-del-plata","salaries","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.mardelplata.gob.ar/Contenido/planta-de-personal-municipal",,"https://creativecommons.org/licenses/by/3.0/deed.es",,"Economía - Planta de Personal Municipal","Government of MGP / Open Data","Yes","Yes","Submission is correct","""There are different pdf files with names, dedicated time to their duties in this Link: http://www.mardelplata.gob.ar/documentos/administracion/personal%20al%2031%20oct2015%20listo%20para%20la%20web.pdf
There is another section with data related to wages' scales which should or could be used to undertand and combine with the file previously mentioned. In conclusion all data is there, in pdf file and is not easy to read at once but after combining files data.""","Yes","No","Agustina De Luca","Paula Alzualde","75"
"6836fdea-2e6f-4ecc-a076-c3e6cd854c22","ar-city","2016-02-18T21:57:58","2016","mar-del-plata","education","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://gis.mardelplata.gob.ar/app_mapa_interactivo/planodigital.php?subrubro=32",,"https://creativecommons.org/licenses/by/3.0/deed.es",,"MGP Mapa Digital, Public Schools","Government of MGP / Open Data","Yes","Yes","Submission is correct.","List of schools can be geolocated in the digital map. There is also an API file available with High, Elementary, Private and Public education to be downloaded with the API through this link: http://www.mardelplata.gob.ar/Contenido/educaci%C3%B3n","Yes","No","Agustina De Luca","Paula Alzualde","75"
"2cc2d907-18e5-4c0e-bf23-2873a788d53c","ar-city","2016-02-24T14:00:05","2016","bahia-blanca","health","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.bahiablanca.gov.ar/areas-de-gobierno/salud-2015/unidades-sanitarias","xls, csv","https://creativecommons.org/licenses/by/2.5/ar/",,"Health Secretary","xls, csv","Yes","Yes","Submission is correct","Lots of information is available like specialties physitians, map location and date range to find them, however a list of hospitals is very hard to find. In different sites of the government different data can be found like basic health units in neighbourhoods

More data available: 
http://www.bahiablanca.gov.ar/areas-de-gobierno/salud-2015/unidades-sanitarias/
http://www.bahiablanca.gov.ar/isalud/mapas/BuscarUS.aspx","Yes","Yes","Paula Alzualde","Paula Alzualde","100"
"2a028fe7-2807-4ed1-930a-f65975309c7d","ar-city","2016-02-18T21:45:37","2016","bahia-blanca","maps","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","http://www.bahiablanca.gov.ar/tramites-y-servicios/mapas-bahia-blanca/descarga-e-instalacion-del-programa/","Google Maps","https://creativecommons.org/licenses/by/2.5/ar/",,"Bahia Blanca Map","http://www.bahiablanca.gov.ar/tramites-y-servicios/mapas-bahia-blanca/descarga-e-instalacion-del-programa/","Yes","Yes","Submission is correct.","There is an app (.exe) to be downloaded with a map to interact with, edit, modify and take best advantage. It is called GIS - Geographic Information System. There's a user manual for its use and edition. There also many othe maps in the Government site to show different aspects: street improvement, heatlh units location, road accidents and general infrastructure with all data to be visualized (streets, places of interest, etc).","Yes","Yes","Agustina De Luca","Paula Alzualde","90"
"30cdff9f-0644-437c-9187-591e910de8bc","ar-city","2016-02-18T21:39:04","2016","bahia-blanca","salaries","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://gabierto.bahiablanca.gov.ar/datos-abiertos/sueldos/","CSV","https://creativecommons.org/licenses/by/2.5/ar/",,"Salaries","Government of Bahia Blanca","Yes","Yes","Submission is correct.","All departments and roles are published in the site.","Yes","Yes","Agustina De Luca","Paula Alzualde","100"
"a2665cbf-03f5-4eef-aab0-2534c6db010c","ar-city","2016-02-18T21:37:17","2016","bahia-blanca","education","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://bahiablanca.opendata.junar.com/visualizations/9743/establecimientos-educativos/","csv, xls","https://creativecommons.org/licenses/by/2.5/ar/",,"Government of Bahia Blanca","Government of Bahia Blanca","Yes","Yes","Sumission is correct.","The schools are geolocated in the map (Geographic Information System), is user friendly. ","Yes","Yes","Agustina De Luca","Paula Alzualde","100"
"87f3f11f-01eb-40d6-90dc-f04b4e618d09","ar-city","2016-02-10T17:47:42","2016","bahia-blanca","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://bahiablanca.opendata.junar.com/dashboards/9395/presupuesto-municipal/","xls, cvs","https://creativecommons.org/licenses/by/2.5/ar/",,"Municipal Budget","Gobierno Abierto de Bahia Blanca - Government of Bahia Blanca","Yes","Yes","Data is clear and easy to find.","Budget has a new separte interactive platform -- http://bahia.presupuestoabierto.org/ -- to filter data in a user friendly format and xls file download. Very good app. However it's easier to pull data from general open gov platform.","Yes","Yes","Paula Alzualde","Paula Alzualde","100"
"ce35dcf1-143b-4c9b-b308-350d4e8ba9fa","ar-city","2016-02-10T18:10:49","2016","bahia-blanca","spending","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://bahiablanca.opendata.junar.com/datastreams/94758/rafam-presupuestado-gastado-secretaria-inciso/?pArgument0=2015","xls, cvs","https://creativecommons.org/licenses/by/2.5/ar/",,"Municipal Budget","Government of Bahia Blanca","Yes","Yes","Data is easy to find and clear.","There is a table of all excecuted budget by the state of its excecution and the goal of its use.","Yes","Yes","Paula Alzualde","Paula Alzualde","100"
"3ceb4bbe-7802-4194-a5c8-639aad8d5e2e","ar-city","2016-02-15T16:13:08","2016","bahia-blanca","contracts","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://bahiablanca.opendata.junar.com/dashboards/7766/compras-municipales/","xls,csv","https://creativecommons.org/licenses/by/2.5/ar/",,"Purchase Orders","Government of Bahia Blanca","Yes","Yes","Data is easy to find and read.","Data is well presented and vast. However purchases have order numbers but there is no access to the order detail. Therefore it's possible to see department, amount and date of purchase but not detailed info about what it is.","Yes","Yes","Paula Alzualde","Paula Alzualde","100"
"5336b89c-9408-4c08-94a8-a528e94a52c0","ar-city","2016-02-23T16:18:50","2016","mar-del-plata","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://creativecommons.org/licenses/by/3.0/deed.es","CSV, XLS","https://creativecommons.org/licenses/by/3.0/deed.es",,"Budget Information MGP","Government of MGP / Open Data","Yes","Yes","Data is clear, detailed and easy to access","There are to sections were budget is covered. One has pdf files with updated info (link: http://www.mardelplata.gob.ar/Contenido/informacion-presupuestaria). The other is accessed through the Open Data portal > Transparency > Budget Information","Yes","Yes","Paula Alzualde","Paula Alzualde","100"
"79e43a46-7dca-47ce-af01-4aeeb6ecb0bf","ar-city","2016-02-18T22:44:58","2016","rosario","education","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.rosariocultura.gob.ar/escuelas-y-bibliotecas",,,,"Schools and libraries","Rosario City Goverment","Yes","Yes","Submission is clear and well justified. ","Information about education ministery can be accessed by anybody in a friendly format, but sensitive information such as budget distribution cannot be found.
","Yes","No","Agustina De Luca","Paula Alzualde","35"
"875d7414-2ca8-4c9b-8975-4883e3ff18e3","ar-city","2016-02-12T03:11:57","2016","rafaela","contracts","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","No data available for this category.","There is no information regarding public contracting or procurements. The ""Economy"" section does not public anything from expenditures nor public tendering.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"21736ee5-1047-4afb-b9ec-09be9daa25ab","ar-city","2016-02-12T03:10:27","2016","rafaela","timetables","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","No data available.","There is no information regarding public transportation; just a map of the city, but with no information for buses or trains within the city.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"95d2265a-775d-467a-8171-c7c60f5b1752","ar-city","2016-02-12T03:08:55","2016","rafaela","spending","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.rafaela.gob.ar/nuevo/BibliotecaVirtual-lista.aspx?c=18&t=24S4Ougcp3bybl3tGjAtJmBGEPNj5Uafi6WFtnPKXNc=",,,,,"Secretary of Traeasury and Finances","Yes","Yes","Data and details are clear.","It s a PDF per year, where it is information regarding the expenditures for each year, in bulk. It is only available in PDF, and there is no additional information for what each item means. There are detailed documents per month for 2013, on how the expenditures went during the year, but they are not available for 2014 nor 2015.  These documents are easily accesible through the Open Government website (www.rafaela.gob.ar/gobiernoabierto)","Yes","No","Agustina De Luca","Paula Alzualde","45"
"b78a8769-e3ae-4ada-b234-a18c3c6a5c1d","ar-city","2016-02-12T02:54:54","2016","junin","contracts","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Data and details are clear.","In the same area of public tendering, there is general information regarding public contracting and boughts. However, it is just an explanation of how the system works, but no specific information for hirings from the government. Moreover, in the open data portal, there is a specific item for ""procurements"" and contracting, but there is no information under it.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"cb524b96-a69a-4802-a6ce-e9288549f2eb","ar-city","2016-02-15T16:23:19","2016","mar-del-plata","spending","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.mardelplata.gob.ar/Contenido/informaci%C3%B3n-presupuestaria-0","CSV","https://creativecommons.org/licenses/by/3.0/deed.es",,"Información Presupuestaria MGP","Government of MGP / Open Data","Yes","Yes","Data is clear and easy to find/understand.","All budget data is allocated in the same section. There is a part for all (updated) excecuted budget easy to download and use.","Yes","Yes","Paula Alzualde","Paula Alzualde","100"
"d2be39a8-9526-47aa-b77b-212873412fcd","ar-city","2016-02-12T02:52:24","2016","junin","timetables","Yes","Yes","Yes","Yes","Yes","No","No",,"Unsure","http://www.junin.gob.ar/index.php?sector=0&div=10001&divLnk=634&sdiv=1830&lT=0",,,,,"Junin Government","Yes","Yes","Research is accurate and clear-","Junin government publishes information regarding 3 different transports timetables: local buses, for internal transportation; regional buses, connecting close cities; and train schedules, that go to the Capital City Buenos Aires and other close cities. Despite the information is available online through the website and with a ""search"" botton, it can't be downloaded either separately or in bulk, which prevents further analysis.","Yes","No","Agustina De Luca","Paula Alzualde","35"
"ee2f3ef8-fd24-4a71-96a4-d74e44e71ea4","ar-city","2016-02-12T02:45:15","2016","junin","spending","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","http://www.junin.gov.ar/index.php?sector=4&div=10004&divLnk=133&sdiv=2&f=2015-10-01&anio=2015",,,,,"Junin Government, Department of Treasury and Finances","Yes","Yes","Research is accurate and clear-","The expenditure information is easily accesible throught the ""Transparency"" item in the Government's website. Once entering there, the user can access to the expenditure section, where the user can choose the week he/she is looking for, and consult the information needed. However, the information is not available in reusable formats, so it can't be processed and re-used by anyone. Even thoug the information is easily accesible, it is very complex and if there is anyone who would like to use it for its own purposes, would need extra work to extract what he/she needs and analyze its complexity.","Yes","No","Agustina De Luca","Paula Alzualde","55"
"4b206fc6-be49-49a9-b24c-f466da93e3ee","ar-city","2016-02-10T22:23:51","2016","junin","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"No","http://www.junin.gov.ar/img/economia/estado_economico/pdf/estado_economico_anual2014.pdf",,,,,"Treasury and Finances Department, Junin Government.","Yes","Yes","Research is accurate and clear-","Junin Government has got an open data portal. However, budget information is not available there, but in the Government's website in PDF tables. The user must do several ""clicks"" in order to access to this information, which can't be reused or analyzed.","Yes","No","Agustina De Luca","Paula Alzualde","45"
"78102461-27b6-47c7-95c5-7334a4b0ae75","ar-city","2016-02-12T02:55:38","2016","cordoba-city","contracts","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Research is accurate and clear-","There is a special item for ""contracting"", but once the user makes click on it, a ""Not Found"" phrase appears.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"f6212235-7bc7-4359-85b6-12e508c5a4da","ar-city","2016-02-10T22:05:58","2016","cordoba-city","timetables","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes","Research is accurate and clear-","Cordoba City is the capital city of the province with the same name, and has got 3.308.000 inhabitants, which makes it one of the most populated cities of the country (and it is the province with the most electoral weight from Argentina). Its webpage shows plenty of information, not only databases, but also general information that neighbours might need in their daily activities. However, the information is published  by each office or Secretary, and no by item or subject, which makes more difficult to search and find what the user is looking for, since it might not know which office is in charge of publishing the information he needs, Moreover, considering the information analyzed for this index, non of them is available in reusable formats: there are some PDFs and lists directly published in the website, which prevents reutilization and further analysis.","Yes","No","Agustina De Luca","Paula Alzualde","0"
"33f8b799-0ccd-4109-9669-80e584105c4f","ar-city","2016-02-10T22:09:48","2016","cordoba-city","spending","Yes","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,"Budget Direction, Secretary of Treasury and Budget","Yes","Yes","Research is accurate and clear-",,"Yes","No","Agustina De Luca","Paula Alzualde","5"
"68c07215-0cfb-4835-a4a4-67ee2a141793","ar-city","2016-02-10T22:14:48","2016","cordoba-city","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","http://www2.cordoba.gov.ar/portal/wp-content/uploads/downloads/2015/04/Clasificaci%C3%B3n-Institucional-Por-Finalidad-y-Funci%C3%B3n.pdf",,,,,"Budget Direction, from Secretary of Treasury and Budget","Yes","Yes","Research is accurate and clear-","Cordoba provides information for the whole budget for the year: the ordinance that stablishes the budget and additional documents that provide detailed information per item and its objective. The documents are available in scanned PDF.","Yes","No","Agustina De Luca","Paula Alzualde","55"
"fb0ae611-994e-42b9-b419-3ef7acbdae33","ar-city","2014-07-14T17:25:22","2014",,"transport-realtime","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Yamila García","Yamila García","0"
